traffic_indicator_DT,traffic_indicator_XGB,traffic_indicator_LGBM,traffic_indicator_LR,date,day,location,month,time_block,weather
3.0,3.01,2.71,2.85,17,fri,begum_rokeya,apr,b,1
3.0,3.01,2.71,2.85,17,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.85,17,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.85,17,fri,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.85,17,fri,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,17,sat,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.86,17,sat,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.86,17,sat,begum_rokeya,apr,c,1
3.0,2.98,2.71,2.86,17,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,17,sat,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.86,17,sat,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.87,17,sun,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,17,sun,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,17,sun,begum_rokeya,apr,c,1
3.0,2.98,2.71,2.87,17,sun,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,17,sun,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.86,17,sun,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.88,17,wed,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.88,17,wed,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.88,17,wed,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.88,17,wed,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,17,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,17,wed,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,18,mon,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.86,18,mon,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,18,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,18,mon,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.86,18,mon,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.86,18,mon,begum_rokeya,apr,f,1
3.0,3.02,2.71,2.86,18,sat,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,18,sat,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,18,sat,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,18,sat,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.86,18,sat,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.86,18,sat,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,18,sun,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,18,sun,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,18,sun,begum_rokeya,apr,c,1
3.0,3.01,2.71,2.87,18,sun,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,18,sun,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,18,sun,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,18,thu,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,18,thu,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,18,thu,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,18,thu,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,18,thu,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,18,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,19,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,19,fri,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.86,19,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.85,19,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.85,19,fri,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.85,19,fri,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,19,mon,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.86,19,mon,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.86,19,mon,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.86,19,mon,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,19,mon,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,19,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,19,sun,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,19,sun,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,19,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,19,sun,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,19,sun,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,19,sun,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,19,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,19,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,19,tue,begum_rokeya,apr,c,1
3.0,2.98,2.71,2.87,19,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,19,tue,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,19,tue,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,20,mon,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,20,mon,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,20,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,20,mon,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,20,mon,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,20,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,20,sat,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,20,sat,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,20,sat,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,20,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,20,sat,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,20,sat,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,20,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,20,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,20,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,20,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,20,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,20,tue,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,20,wed,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.88,20,wed,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.88,20,wed,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,20,wed,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,20,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,20,wed,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,21,sun,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,21,sun,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,21,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,21,sun,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,21,sun,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,21,sun,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,21,thu,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,21,thu,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,21,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,21,thu,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,21,thu,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,21,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,21,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,21,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,21,tue,begum_rokeya,apr,c,1
3.0,2.98,2.71,2.88,21,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,21,tue,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,21,tue,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,21,wed,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,21,wed,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,21,wed,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,21,wed,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,21,wed,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.88,21,wed,begum_rokeya,apr,f,1
3.0,2.99,2.71,2.86,22,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,22,fri,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.86,22,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,22,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.86,22,fri,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.86,22,fri,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,22,mon,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.86,22,mon,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.86,22,mon,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.86,22,mon,begum_rokeya,apr,d,1
3.0,2.98,2.71,2.86,22,mon,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.86,22,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,22,thu,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,22,thu,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,22,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,22,thu,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,22,thu,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,22,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,22,wed,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.88,22,wed,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.88,22,wed,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,22,wed,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,22,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,22,wed,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,23,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,23,fri,begum_rokeya,apr,b,1
3.0,3.01,2.71,2.86,23,fri,begum_rokeya,apr,c,1
3.0,3.01,2.71,2.86,23,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.86,23,fri,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.86,23,fri,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,23,sat,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,23,sat,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.86,23,sat,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.86,23,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,23,sat,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,23,sat,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,23,thu,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,23,thu,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,23,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,23,thu,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,23,thu,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,23,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,23,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,23,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,23,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,23,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,23,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,23,tue,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,24,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,24,fri,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.86,24,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,24,fri,begum_rokeya,apr,d,1
3.0,3.02,2.71,2.86,24,fri,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.86,24,fri,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,24,sat,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,24,sat,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,24,sat,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.86,24,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,24,sat,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,24,sat,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,24,sun,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,24,sun,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,24,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,24,sun,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,24,sun,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,24,sun,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,24,wed,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,24,wed,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,24,wed,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.88,24,wed,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,24,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,24,wed,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,25,mon,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,25,mon,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,25,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,25,mon,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,25,mon,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,25,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,25,sat,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,25,sat,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,25,sat,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,25,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,25,sat,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,25,sat,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,25,sun,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,25,sun,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,25,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,25,sun,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,25,sun,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,25,sun,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,25,thu,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,25,thu,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,25,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,25,thu,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,25,thu,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,25,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.86,26,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,26,fri,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.86,26,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,26,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.86,26,fri,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,26,fri,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,26,mon,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,26,mon,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,26,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,26,mon,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,26,mon,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,26,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,26,sun,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,26,sun,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,26,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,26,sun,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,26,sun,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,26,sun,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,26,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,26,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,26,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,26,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,26,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,26,tue,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,27,mon,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.86,27,mon,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,27,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,27,mon,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.86,27,mon,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.86,27,mon,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,27,sat,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,27,sat,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.87,27,sat,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.87,27,sat,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,27,sat,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,27,sat,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,27,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,27,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,27,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,27,tue,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,27,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,27,tue,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,27,wed,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,27,wed,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,27,wed,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,27,wed,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,27,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,27,wed,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.87,28,sun,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.87,28,sun,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.87,28,sun,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,28,sun,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.87,28,sun,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.87,28,sun,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.88,28,thu,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.88,28,thu,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.88,28,thu,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.87,28,thu,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,28,thu,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,28,thu,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,28,tue,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.88,28,tue,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,28,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,28,tue,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.88,28,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,28,tue,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,28,wed,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.88,28,wed,begum_rokeya,apr,b,1
3.0,2.98,2.71,2.88,28,wed,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.88,28,wed,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,28,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,28,wed,begum_rokeya,apr,f,1
3.0,2.97,2.71,2.86,29,fri,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.86,29,fri,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.86,29,fri,begum_rokeya,apr,c,1
3.0,3.01,2.71,2.86,29,fri,begum_rokeya,apr,d,1
3.0,3.02,2.71,2.86,29,fri,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.86,29,fri,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.86,29,mon,begum_rokeya,apr,a,1
3.0,3.01,2.71,2.86,29,mon,begum_rokeya,apr,b,1
3.0,3.01,2.71,2.86,29,mon,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,29,mon,begum_rokeya,apr,d,1
3.0,2.98,2.71,2.86,29,mon,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.86,29,mon,begum_rokeya,apr,f,1
3.0,3.0,2.71,2.88,29,thu,begum_rokeya,apr,a,1
3.0,3.0,2.71,2.88,29,thu,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.88,29,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,29,thu,begum_rokeya,apr,d,1
3.0,2.99,2.71,2.87,29,thu,begum_rokeya,apr,e,1
3.0,2.99,2.71,2.87,29,thu,begum_rokeya,apr,f,1
3.0,3.03,2.71,2.88,29,wed,begum_rokeya,apr,a,1
3.0,3.01,2.71,2.88,29,wed,begum_rokeya,apr,b,1
3.0,3.01,2.71,2.88,29,wed,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.88,29,wed,begum_rokeya,apr,d,1
3.0,3.0,2.71,2.88,29,wed,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,29,wed,begum_rokeya,apr,f,1
3.0,2.95,2.71,2.86,30,fri,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.86,30,fri,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.86,30,fri,begum_rokeya,apr,c,1
3.0,3.0,2.71,2.86,30,fri,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.86,30,fri,begum_rokeya,apr,e,1
3.0,2.98,2.71,2.86,30,fri,begum_rokeya,apr,f,1
3.0,2.98,2.71,2.87,30,sat,begum_rokeya,apr,a,1
3.0,2.98,2.71,2.87,30,sat,begum_rokeya,apr,b,1
3.0,2.97,2.71,2.87,30,sat,begum_rokeya,apr,c,1
3.0,2.97,2.71,2.87,30,sat,begum_rokeya,apr,d,1
3.0,2.98,2.71,2.87,30,sat,begum_rokeya,apr,e,1
3.0,3.0,2.71,2.87,30,sat,begum_rokeya,apr,f,1
3.0,3.01,2.71,2.88,30,thu,begum_rokeya,apr,a,1
3.0,3.01,2.71,2.88,30,thu,begum_rokeya,apr,b,1
3.0,3.0,2.71,2.88,30,thu,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,30,thu,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.88,30,thu,begum_rokeya,apr,e,1
3.0,3.02,2.71,2.88,30,thu,begum_rokeya,apr,f,1
3.0,2.99,2.71,2.88,30,tue,begum_rokeya,apr,a,1
3.0,2.99,2.71,2.88,30,tue,begum_rokeya,apr,b,1
3.0,2.99,2.71,2.88,30,tue,begum_rokeya,apr,c,1
3.0,2.99,2.71,2.88,30,tue,begum_rokeya,apr,d,1
3.0,3.01,2.71,2.88,30,tue,begum_rokeya,apr,e,1
3.0,3.01,2.71,2.88,30,tue,begum_rokeya,apr,f,1
3.0,2.93,2.71,2.78,1,mon,begum_rokeya,aug,a,3
3.0,2.95,2.71,2.78,1,mon,begum_rokeya,aug,b,3
3.0,2.99,2.71,2.78,1,mon,begum_rokeya,aug,c,3
3.0,3.04,2.71,2.78,1,mon,begum_rokeya,aug,d,3
3.0,2.99,2.71,2.78,1,mon,begum_rokeya,aug,e,3
3.0,2.97,2.71,2.78,1,mon,begum_rokeya,aug,f,3
3.0,2.97,2.71,2.79,1,sat,begum_rokeya,aug,a,3
3.0,2.99,2.71,2.79,1,sat,begum_rokeya,aug,b,3
3.0,3.0,2.71,2.79,1,sat,begum_rokeya,aug,c,3
3.0,3.03,2.71,2.79,1,sat,begum_rokeya,aug,d,3
3.0,2.99,2.71,2.79,1,sat,begum_rokeya,aug,e,3
3.0,2.96,2.71,2.79,1,sat,begum_rokeya,aug,f,3
3.0,2.98,2.71,2.79,1,sun,begum_rokeya,aug,a,3
3.0,2.99,2.71,2.79,1,sun,begum_rokeya,aug,b,3
3.0,2.99,2.71,2.79,1,sun,begum_rokeya,aug,c,3
3.0,3.0,2.71,2.79,1,sun,begum_rokeya,aug,d,3
3.0,3.03,2.71,2.79,1,sun,begum_rokeya,aug,e,3
3.0,2.96,2.71,2.79,1,sun,begum_rokeya,aug,f,3
3.0,2.98,2.71,2.8,1,thu,begum_rokeya,aug,a,3
3.0,2.99,2.71,2.8,1,thu,begum_rokeya,aug,b,3
3.0,2.99,2.71,2.8,1,thu,begum_rokeya,aug,c,3
3.0,3.0,2.71,2.79,1,thu,begum_rokeya,aug,d,3
3.0,3.03,2.71,2.79,1,thu,begum_rokeya,aug,e,3
3.0,2.97,2.71,2.79,1,thu,begum_rokeya,aug,f,3
3.0,2.95,2.71,2.78,2,fri,begum_rokeya,aug,a,3
3.0,2.99,2.71,2.78,2,fri,begum_rokeya,aug,b,3
3.0,3.01,2.71,2.78,2,fri,begum_rokeya,aug,c,3
3.0,3.05,2.71,2.78,2,fri,begum_rokeya,aug,d,3
3.0,3.01,2.71,2.78,2,fri,begum_rokeya,aug,e,3
3.0,2.98,2.71,2.78,2,fri,begum_rokeya,aug,f,3
3.0,2.95,2.71,2.78,2,mon,begum_rokeya,aug,a,3
3.0,2.96,2.71,2.78,2,mon,begum_rokeya,aug,b,3
3.0,2.98,2.71,2.78,2,mon,begum_rokeya,aug,c,3
3.0,3.03,2.71,2.78,2,mon,begum_rokeya,aug,d,3
3.0,2.99,2.71,2.78,2,mon,begum_rokeya,aug,e,3
3.0,2.98,2.71,2.78,2,mon,begum_rokeya,aug,f,3
3.0,2.97,2.71,2.79,2,sun,begum_rokeya,aug,a,3
3.0,2.98,2.71,2.79,2,sun,begum_rokeya,aug,b,3
3.0,2.99,2.71,2.79,2,sun,begum_rokeya,aug,c,3
3.0,3.0,2.71,2.79,2,sun,begum_rokeya,aug,d,3
3.0,3.03,2.71,2.79,2,sun,begum_rokeya,aug,e,3
3.0,2.97,2.71,2.79,2,sun,begum_rokeya,aug,f,3
3.0,2.98,2.71,2.8,2,tue,begum_rokeya,aug,a,3
3.0,2.99,2.71,2.8,2,tue,begum_rokeya,aug,b,3
3.0,2.99,2.71,2.8,2,tue,begum_rokeya,aug,c,3
3.0,3.0,2.71,2.8,2,tue,begum_rokeya,aug,d,3
3.0,3.03,2.71,2.8,2,tue,begum_rokeya,aug,e,3
3.0,3.0,2.71,2.8,2,tue,begum_rokeya,aug,f,3
3.0,3.01,2.71,2.79,3,mon,begum_rokeya,aug,a,3
3.0,3.01,2.71,2.78,3,mon,begum_rokeya,aug,b,3
3.0,3.02,2.71,2.78,3,mon,begum_rokeya,aug,c,3
3.0,3.05,2.71,2.78,3,mon,begum_rokeya,aug,d,3
